url,checked,street,city,state,zip_code,price,beds,baths,sqft,home_type,neighborhood,walk_score,transit_score,bike_score,sold_history
https://www.redfin.com/GA/Atlanta/1101-Juniper-St-NE-30309/unit-805/home/24636821,1,1101 Juniper St NE #805 ,"Atlanta<!-- -->, ",GA,30309,"245,000",1,1,764,Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,69,"$174,000<span class=""number empty""> </span>:Aug 19, 2004"
https://www.redfin.com/GA/Atlanta/361-17th-St-NW-30363/unit-1922/home/24672300,1,361 17th St NW #1922 ,"Atlanta<!-- -->, ",GA,30363,"355,000",2,2,"1,045",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,86,54,71,"$171,200<span class=""number empty""> </span>:Sep 16, 2011"
https://www.redfin.com/GA/Atlanta/878-Peachtree-St-NE-30309/unit-418/home/24797546,1,878 Peachtree St NE #418 ,"Atlanta<!-- -->, ",GA,30309,"287,000",1,1,954,Condo/Co-op,  Transportation in <!-- -->Midtown,91,64,74,"$215,000<span class=""number positive empty""> (3.7%/yr)</span>:Mar 27, 2017;$215,000<span class=""number empty""> </span>:Mar 24, 2017;$215,000<span class=""number empty""> </span>:Mar 24, 2017;$205,000<span class=""number positive empty""> (8.1%/yr)</span>:Dec 8, 2015;$205,000<span class=""number empty""> </span>:Nov 25, 2015;$185,900<span class=""number positive empty""> (1.3%/yr)</span>:Sep 8, 2014;$185,900<span class=""number empty""> </span>:Sep 5, 2014;$185,900<span class=""number empty""> </span>:Sep 5, 2014;$169,000<span class=""number empty""> </span>:May 23, 2007"
https://www.redfin.com/GA/Atlanta/1101-Juniper-St-NE-30309/unit-1104/home/24698343,1,1101 Juniper St NE #1104 ,"Atlanta<!-- -->, ",GA,30309,"365,000",2,2,"1,161",Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,69,"$231,000<span class=""number negative empty""> (−0.9%/yr)</span>:May 22, 2013;$231,000<span class=""number empty""> </span>:May 10, 2013;$231,000<span class=""number empty""> </span>:May 10, 2013;$256,505<span class=""number empty""> </span>:Sep 18, 2001;$256,505<span class=""number empty""> </span>:Sep 18, 2001"
https://www.redfin.com/GA/Atlanta/742-Ponce-De-Leon-Ct-NE-30308/unit-1/home/173266572,1,742 Ponce De Leon Ct NE #1 ,"Atlanta<!-- -->, ",GA,30308,"699,000",3,2.5,"1,841",Single Family Residential,  Transportation in <!-- -->Midtown,93,38,80,
https://www.redfin.com/GA/Atlanta/480-Ansley-Walk-Ter-NE-30309/unit-480/home/173212446,1,480 E Ansley Walk Ter NE #480 ,"Atlanta<!-- -->, ",GA,30309,"425,000",2,2,"1,837",Condo/Co-op,  Transportation in <!-- -->Ansley Park,58,29,54,
https://www.redfin.com/GA/Atlanta/1463-La-France-St-NE-30307/unit-10/home/168186596,1,1463 LA France St NE #10 ,"Atlanta<!-- -->, ",GA,30307,"549,500",3,3.5,"2,032",Townhouse,  Transportation in <!-- -->Edgewood,64,49,67,
https://www.redfin.com/GA/Atlanta/912-Huff-Rd-NW-30318/unit-19/home/173973642,1,912 Huff Rd NW #19 ,"Atlanta<!-- -->, ",GA,30318,"444,177",3,3,"1,343",Townhouse,  Transportation in <!-- -->Blandtown,44,39,41,
https://www.redfin.com/GA/Atlanta/860-Peachtree-St-NE-30308/unit-1314/home/24785078,1,860 Peachtree St #1314 ,"Atlanta<!-- -->, ",GA,30308,"470,000",2,2,"1,211",Condo/Co-op,  Transportation in <!-- -->Midtown,91,64,74,"$315,000<span class=""number empty""> </span>:Sep 27, 2013;$315,000<span class=""number empty""> </span>:Sep 13, 2013"
https://www.redfin.com/GA/Atlanta/22-Airline-St-SE-30312/unit-202/home/174115106,1,22 Airline St #202 ,"Atlanta<!-- -->, ",GA,30312,"359,900",1,1,739,Condo/Co-op,  Transportation in <!-- -->Martin Luther King Jr. Landmark District,94,58,89,
https://www.redfin.com/GA/Atlanta/1280-W-Peachtree-St-NW-30309/unit-3312/home/24622299,1,1280 W Peachtree St NW #3312 ,"Atlanta<!-- -->, ",GA,30309,"205,000",1,1,772,Condo/Co-op,  Transportation in <!-- -->Midtown,83,62,68,"$175,000<span class=""number empty""> </span>:Apr 18, 2018"
https://www.redfin.com/GA/Atlanta/390-17th-St-NW-30363/unit-6056/home/24746888,1,390 17th St NW #6056 ,"Atlanta<!-- -->, ",GA,30363,"185,000",1,1,868,Condo/Co-op,  Transportation in <!-- -->Atlantic Station,87,52,82,
https://www.redfin.com/GA/Atlanta/390-17th-St-NW-30363/unit-5015javascript-void-EMPTY/home/173378954,1,390 17Th St Unit 5015javascript:void(.EMPTY.); ,"Atlanta<!-- -->, ",GA,30363,"214,000",1,1,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->Atlantic Station,87,52,82,
https://www.redfin.com/GA/Atlanta/1137-Ponce-De-Leon-Ave-NE-30306/unit-1/home/144874942,1,1137 NE Ponce De Leon Ave NE #1 ,"Atlanta<!-- -->, ",GA,30306,"774,850",4,4.5,"2,622",Townhouse,  Transportation in <!-- -->Poncey-Highland,90,44,81,"$700,000<span class=""number empty""> </span>:Apr 12, 2018"
https://www.redfin.com/GA/Atlanta/81-Hutchinson-St-NE-30307/home/23700303,1,81 Hutchinson St NE ,"Atlanta<!-- -->, ",GA,30307,"512,900",3,3.5,"1,800",Other,  Transportation in <!-- -->Edgewood,57,48,57,"$290,000<span class=""number empty""> </span>:Jul 30, 2019;$95,000<span class=""number empty""> </span>:Sep 26, 2017;$95,000<span class=""number empty""> </span>:Sep 26, 2017"
https://www.redfin.com/GA/Atlanta/270-17th-St-NW-30363/unit-4104/home/49775527,1,270 17th St NW #4104 ,"Atlanta<!-- -->, ",GA,30363,"889,900",3,3,"2,013",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,83,55,71,
https://www.redfin.com/GA/Atlanta/625-Piedmont-Ave-NE-30308/unit-1003/home/173025618,1,625 Piedmont Ave NE #1003 ,"Atlanta<!-- -->, ",GA,30308,"524,900",2,2,"1,415",Condo/Co-op,  Transportation in <!-- -->Midtown,91,66,71,
https://www.redfin.com/GA/ATLANTA/MOBILE-ST-NW-30314/home/24646486,1,0 NW Mobile St NW ,"Atlanta<!-- -->, ",GA,30314,"65,000",<span>—</span>,<span>—</span>,<span>—</span>,Vacant Land,  Transportation in <!-- -->Hunter Hills,29,50,43,
https://www.redfin.com/GA/Atlanta/920-Memorial-Dr-SE-30316/unit-36/home/24812286,1,920 Memorial Dr SE #36 ,"Atlanta<!-- -->, ",GA,30316,"439,900",2,2.5,"1,900",Townhouse,  Transportation in <!-- -->Reynoldstown,85,48,77,"$255,000<span class=""number empty""> </span>:Feb 10, 2016"
https://www.redfin.com/GA/Atlanta/785-Vedado-Way-NE-30308/home/24689497,1,785 Vedado Way NE ,"Atlanta<!-- -->, ",GA,30308,"875,000",4,2,"3,199",Multi-Family (2-4 Unit),  Transportation in <!-- -->Midtown,89,45,78,"$610,000<span class=""number positive empty""> (7.7%/yr)</span>:Jan 6, 2017;$610,000<span class=""number empty""> </span>:Jan 3, 2017;$610,000<span class=""number empty""> </span>:Jan 3, 2017;$70,000<span class=""number positive empty""> (4.2%/yr)</span>:Sep 20, 1987;$47,100<span class=""number empty""> </span>:Jan 1, 1978"
https://www.redfin.com/GA/Atlanta/565-Peachtree-St-NE-30308/unit-808/home/24847478,1,565 Peachtree St #808 ,"Atlanta<!-- -->, ",GA,30308,"299,000",1,1,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->SoNo,90,66,70,"$240,000<span class=""number empty""> </span>:Jul 11, 2008"
https://www.redfin.com/GA/Atlanta/955-Juniper-St-NE-30309/unit-4118/home/24667879,1,955 Juniper St NE #4118 ,"Atlanta<!-- -->, ",GA,30309,"345,000",2,2,"1,196",Condo/Co-op,  Transportation in <!-- -->Midtown,93,64,76,"$306,000<span class=""number positive empty""> (10.5%/yr)</span>:May 17, 2017;$306,000<span class=""number empty""> </span>:May 17, 2017;$306,000<span class=""number empty""> </span>:May 10, 2017;$306,000<span class=""number empty""> </span>:May 10, 2017;$257,500<span class=""number positive empty""> (1.6%/yr)</span>:Aug 24, 2015;$210,000<span class=""number empty""> </span>:Jun 14, 2002"
https://www.redfin.com/GA/Atlanta/860-Peachtree-St-NE-30308/unit-1814/home/24670856,1,860 Peachtree St NE #1814 ,"Atlanta<!-- -->, ",GA,30308,"469,900",2,2,"1,211",Condo/Co-op,  Transportation in <!-- -->Midtown,91,64,74,"$405,000<span class=""number empty""> </span>:Jul 20, 2017;$405,000<span class=""number empty""> </span>:Jul 14, 2017"
https://www.redfin.com/GA/Atlanta/20-10th-St-NW-30309/unit-1904/home/24707696,1,20 10th St NW #1904 ,"Atlanta<!-- -->, ",GA,30309,"649,000",2,2,"1,825",Condo/Co-op,  Transportation in <!-- -->Midtown,91,63,72,"$630,000<span class=""number empty""> </span>:Jul 24, 2020;$630,000<span class=""number empty""> </span>:Jul 17, 2020;$630,000<span class=""number empty""> </span>:Jul 17, 2020"
https://www.redfin.com/GA/Atlanta/75-Boulevard-NE-30312/unit-6/home/173639819,1,75 Boulevard Ave Ne #6 ,"Atlanta<!-- -->, ",GA,30312,"489,900",2,3.5,"1,593",Townhouse,  Transportation in <!-- -->Martin Luther King Jr. Landmark District,94,64,87,
https://www.redfin.com/GA/Atlanta/1223-Hardee-St-NE-30307/unit-17/home/173789785,1,1223 Hardee St #17 ,"Atlanta<!-- -->, ",GA,30307,"499,995",3,3.5,"1,898",Townhouse,  Transportation in <!-- -->Edgewood,82,59,55,
https://www.redfin.com/GA/Atlanta/160-Flat-Shoals-Ave-SE-30316/unit-B/home/174159522,1,160 Flat Shoals Ave Unit B ,"Atlanta<!-- -->, ",GA,30316,"749,900",4,3,"2,492",Condo/Co-op,  Transportation in <!-- -->Reynoldstown,77,58,81,
https://www.redfin.com/GA/Atlanta/1328-Normandy-Dr-NE-30306/home/168933739,1,1328 Normandy Dr NE ,"Atlanta<!-- -->, ",GA,30306,"1,500,000",4,4.5,"3,950",Other,  Transportation in <!-- -->Morningside-Lenox Park,23,34,19,
https://www.redfin.com/GA/Atlanta/850-Piedmont-Ave-NE-30308/unit-3308/home/24666932,1,850 Piedmont Ave NE #3308 ,"Atlanta<!-- -->, ",GA,30308,"820,000",2,2.5,"2,186",Condo/Co-op,  Transportation in <!-- -->Midtown,91,60,77,"$775,000<span class=""number empty""> </span>:Oct 25, 2018;$775,000<span class=""number empty""> </span>:Oct 23, 2018;$775,000<span class=""number empty""> </span>:Oct 23, 2018"
https://www.redfin.com/GA/Atlanta/775-Juniper-St-NE-30308/unit-513/home/173462631,1,775 Juniper St NE #513 ,"Atlanta<!-- -->, ",GA,30308,"556,000",1,1,"1,020",Condo/Co-op,  Transportation in <!-- -->Midtown,90,66,75,
https://www.redfin.com/GA/Atlanta/360-5th-St-NE-30308/home/24561542,1,360 5th St NE ,"Atlanta<!-- -->, ",GA,30308,"1,495,000",10,10,<span>—</span>,Other,  Transportation in <!-- -->Midtown,87,54,76,"$80,000<span class=""number empty""> </span>:Oct 26, 1984"
https://www.redfin.com/GA/Atlanta/260-18th-St-NW-30363/unit-10315/home/173981934,1,260 18th St NW #10315 ,"Atlanta<!-- -->, ",GA,30363,"399,900",2,2,"1,372",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,86,54,71,
https://www.redfin.com/GA/Atlanta/44-Peachtree-Pl-NW-30309/unit-928/home/24567870,1,44 Peachtree Pl NW #928 ,"Atlanta<!-- -->, ",GA,30309,"254,900",1,1,768,Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,75,
https://www.redfin.com/GA/Atlanta/484-Vine-St-NW-30318/home/24758753,1,484 Vine St NW ,"Atlanta<!-- -->, ",GA,30314,"450,000",<span>—</span>,<span>—</span>,<span>—</span>,Other,  Transportation in <!-- -->English Avenue,49,45,51,
https://www.redfin.com/GA/Atlanta/860-Peachtree-St-NE-30308/unit-1108/home/24826080,1,860 Peachtree St NE #1108 ,"Atlanta<!-- -->, ",GA,30308,"305,000",1,1,738,Condo/Co-op,  Transportation in <!-- -->Midtown,91,64,74,"$269,900<span class=""number positive empty""> (15.9%/yr)</span>:Apr 25, 2017;$269,900<span class=""number empty""> </span>:Apr 21, 2017;$172,000<span class=""number negative empty""> (−2.5%/yr)</span>:Apr 4, 2014;$172,000<span class=""number empty""> </span>:Mar 31, 2014;$205,500<span class=""number empty""> </span>:Mar 8, 2007"
https://www.redfin.com/GA/Atlanta/631-Juneberry-LN-SE-30316/home/171387490,1,631 Juneberry Ln ,"Atlanta<!-- -->, ",GA,30316,"634,900",4,3,"1,904",Single Family Residential,  Transportation in <!-- -->Reynoldstown,75,59,90,
https://www.redfin.com/GA/Atlanta/1280-W-Peachtree-St-NW-30309/unit-1402/home/24707901,1,1280 W Peachtree St NW #1402 ,"Atlanta<!-- -->, ",GA,30309,"150,000",1,1,625,Condo/Co-op,  Transportation in <!-- -->Midtown,83,62,68,"$118,000<span class=""number empty""> </span>:Jun 30, 2014;$118,000<span class=""number empty""> </span>:Jun 20, 2014;$118,000<span class=""number empty""> </span>:Jun 20, 2014;$75,500<span class=""number empty""> </span>:Feb 5, 2010"
https://www.redfin.com/GA/Atlanta/Portland-Row/Bruno/home/173837216,1,Bruno ,"Atlanta<!-- -->, ",GA,30316,"470,995+",2,2.5,"1,635",MultiFamily,  Transportation in <!-- -->East Atlanta Village,91,45,61,
https://www.redfin.com/GA/Atlanta/195-14th-St-NE-30309/unit-1804/home/24581452,1,195 14th St NE #1804 ,"Atlanta<!-- -->, ",GA,30309,"520,000",2,2.5,"1,401",Condo/Co-op,  Transportation in <!-- -->Midtown,85,62,71,
https://www.redfin.com/GA/Atlanta/659-Auburn-Ave-NE-30312/unit-B/home/173116506,1,659 East Ave Unit B ,"Atlanta<!-- -->, ",GA,30312,"709,000",3,3.5,"2,114",Townhouse,  Transportation in <!-- -->Old Fourth Ward,84,50,83,
https://www.redfin.com/GA/Atlanta/439-Atlanta-Ave-SE-30315/home/24764373,1,439 SE Atlanta Ave ,"Atlanta<!-- -->, ",GA,30315,"385,000",3,1,"1,103",Single Family Residential,  Transportation in <!-- -->Grant Park,52,37,58,"$24,949<span class=""number negative empty""> (−22.0%/yr)</span>:Oct 1, 1993;$25,000<span class=""number positive empty""> (3.5%/yr)</span>:Sep 28, 1993;$22,400<span class=""number negative empty""> (0.0%/yr)</span>:Jul 5, 1990;$22,400<span class=""number negative empty""> (−1.0%/yr)</span>:Feb 1, 1990;$22,904<span class=""number negative empty""> (−1.4%/yr)</span>:Nov 1, 1987;$23,000<span class=""number empty""> </span>:Jul 13, 1987"
https://www.redfin.com/GA/Atlanta/45-Ivan-Allen-Jr-Blvd-NW-30308/unit-1704/home/40224198,1,45 Ivan Allen Jr. Blvd NW #1704 ,"Atlanta<!-- -->, ",GA,30308,"399,000",1,1,869,Condo/Co-op,  Transportation in <!-- -->Centennial Hill,87,78,72,"$285,000<span class=""number empty""> </span>:Jun 16, 2016;$285,000<span class=""number empty""> </span>:Jun 2, 2016;$285,000<span class=""number empty""> </span>:Jun 2, 2016"
https://www.redfin.com/GA/Atlanta/912-Huff-Rd-NW-30318/unit-14/home/172523485,1,912 Huff Rd NW #14 ,"Atlanta<!-- -->, ",GA,30318,"448,900",2,3,"1,343",Townhouse,  Transportation in <!-- -->Blandtown,44,39,41,
https://www.redfin.com/GA/Atlanta/855-Peachtree-St-NE-30308/unit-2106/home/28489921,1,855 Peachtree St NE #2106 ,"Atlanta<!-- -->, ",GA,30308,"330,000",1,1,783,Condo/Co-op,  Transportation in <!-- -->Midtown,92,64,79,"$269,000<span class=""number empty""> </span>:Aug 26, 2016;$269,000<span class=""number empty""> </span>:Aug 23, 2016;$269,000<span class=""number empty""> </span>:Aug 23, 2016"
https://www.redfin.com/GA/Atlanta/1078-Piedmont-Ave-NE-30309/unit-207/home/24725703,1,1078 Piedmont Ave NE #207 ,"Atlanta<!-- -->, ",GA,30309,"334,999",2,2,"1,144",Condo/Co-op,  Transportation in <!-- -->Midtown,82,59,72,"$267,500<span class=""number positive empty""> (4.8%/yr)</span>:Oct 15, 2018;$267,500<span class=""number empty""> </span>:Oct 11, 2018;$267,500<span class=""number empty""> </span>:Oct 11, 2018;$237,000<span class=""number positive empty""> (9.8%/yr)</span>:Mar 8, 2016;$237,000<span class=""number empty""> </span>:Mar 4, 2016;$237,000<span class=""number empty""> </span>:Mar 4, 2016;$211,000<span class=""number positive empty""> (1.0%/yr)</span>:Dec 11, 2014;$211,000<span class=""number empty""> </span>:Dec 1, 2014;$211,000<span class=""number empty""> </span>:Dec 1, 2014;$180,000<span class=""number empty""> </span>:May 10, 1999"
https://www.redfin.com/GA/Atlanta/1080-Peachtree-St-NE-30309/unit-2304/home/28490727,1,1080 Peachtree St NE #2304 ,"Atlanta<!-- -->, ",GA,30309,"600,000",2,2,"1,213",Condo/Co-op,  Transportation in <!-- -->Midtown,91,64,72,"$587,500<span class=""number positive empty""> (3.6%/yr)</span>:Feb 21, 2019;$587,500<span class=""number empty""> </span>:Feb 20, 2019;$587,500<span class=""number empty""> </span>:Feb 20, 2019;$535,000<span class=""number positive empty""> (29.0%/yr)</span>:Jul 12, 2016;$535,000<span class=""number empty""> </span>:Jul 1, 2016;$535,000<span class=""number empty""> </span>:Jul 6, 2016;$462,500<span class=""number empty""> </span>:Dec 16, 2015;$462,500<span class=""number empty""> </span>:Dec 15, 2015;$347,000<span class=""number empty""> </span>:Jun 29, 2012;$347,000<span class=""number empty""> </span>:Jun 29, 2012"
https://www.redfin.com/GA/Atlanta/1130-Piedmont-Ave-NE-30309/unit-1211/home/24840372,1,1130 Piedmont Ave NE #1211 ,"Atlanta<!-- -->, ",GA,30309,"725,000",2,2.5,"1,700",Condo/Co-op,  Transportation in <!-- -->Midtown,81,60,75,"$525,000<span class=""number positive empty""> (8.5%/yr)</span>:Dec 14, 2007;$525,000<span class=""number empty""> </span>:Dec 12, 2007;$445,000<span class=""number positive empty""> (4.9%/yr)</span>:Dec 7, 2005;$445,000<span class=""number empty""> </span>:Dec 7, 2005;$300,000<span class=""number empty""> </span>:Sep 18, 1997"
https://www.redfin.com/GA/Atlanta/1261-Virginia-Ave-NE-30306/unit-5/home/168655949,1,1261 Virginia Ave NE #5 ,"Atlanta<!-- -->, ",GA,30306,"1,129,000",4,4.5,"2,625",Townhouse,  Transportation in <!-- -->Virginia Highland,74,42,68,
https://www.redfin.com/GA/Atlanta/1261-Virginia-Ave-NE-30306/unit-4/home/167143922,1,1261 Virginia Ave NE #4 ,"Atlanta<!-- -->, ",GA,30306,"1,095,900",4,5,"2,931",Townhouse,  Transportation in <!-- -->Virginia Highland,74,42,68,
https://www.redfin.com/GA/Atlanta/1705-Monroe-Dr-NE-30324/unit-C12/home/49775496,1,1705 Monroe Dr NE Unit C12 ,"Atlanta<!-- -->, ",GA,30324,"125,000",2,1,800,Condo/Co-op,  Transportation in <!-- -->Piedmont Heights,82,0,57,
https://www.redfin.com/GA/Atlanta/824-E-Ave-NE-30312/home/101107561,1,824 East Ave ,"Atlanta<!-- -->, ",GA,30312,"885,000",4,3.5,"2,532",Townhouse,  Transportation in <!-- -->Old Fourth Ward,84,52,84,
https://www.redfin.com/GA/Atlanta/1223-Hardee-St-NE-30307/unit-35/home/174017251,1,1223 Hardee St #35 ,"Atlanta<!-- -->, ",GA,30307,"564,000",3,3.5,"2,456",MultiFamily,  Transportation in <!-- -->Edgewood,82,59,55,
https://www.redfin.com/GA/Atlanta/1280-W-Peachtree-St-NW-30309/unit-1909/home/24845809,1,1280 W Peachtree St NW #1909 ,"Atlanta<!-- -->, ",GA,30309,"265,000",2,2,"1,028",Condo/Co-op,  Transportation in <!-- -->Midtown,83,62,68,"$145,000<span class=""number empty""> </span>:Jul 15, 2013;$145,000<span class=""number empty""> </span>:Jul 2, 2013;$145,000<span class=""number empty""> </span>:Jul 2, 2013"
https://www.redfin.com/GA/Atlanta/145-15th-St-NE-30309/unit-211/home/24725528,1,145 15th St NE #211 ,"Atlanta<!-- -->, ",GA,30309,"200,000",1,1,862,Condo/Co-op,  Transportation in <!-- -->Midtown,86,61,78,"$60,000<span class=""number empty""> </span>:Jun 6, 1983"
https://www.redfin.com/GA/Atlanta/297-Heritage-Ln-SE-30316/unit-20/home/172439756,1,297 Heritage Ln SE ,"Atlanta<!-- -->, ",GA,30316,"909,900",4,4.5,"3,403",Townhouse,  Transportation in <!-- -->Reynoldstown,85,53,72,
https://www.redfin.com/GA/Atlanta/307-Cherokee-Ave-SE-30312/unit-13/home/24580854,1,307 Cherokee Ave SE #13 ,"Atlanta<!-- -->, ",GA,30312,"369,000",1,1.5,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->Grant Park,89,68,72,"$330,000<span class=""number positive empty""> (26.4%/yr)</span>:Dec 17, 2018;$330,000<span class=""number empty""> </span>:Dec 10, 2018;$330,000<span class=""number empty""> </span>:Dec 10, 2018;$226,000<span class=""number positive empty""> (2.2%/yr)</span>:May 5, 2017;$165,000<span class=""number empty""> </span>:Jul 30, 2002;$165,000<span class=""number empty""> </span>:Jul 30, 2002"
https://www.redfin.com/GA/Atlanta/297-MacKenzie-Dr-NE-30312/home/24651740,1,297 Mackenzie Dr NE ,"Atlanta<!-- -->, ",GA,30312,"499,900",3,1,"1,316",Single Family Residential,  Transportation in <!-- -->Old Fourth Ward,84,55,90,"$310,000<span class=""number empty""> </span>:Feb 4, 2020"
https://www.redfin.com/GA/Atlanta/543-Stokeswood-Ave-SE-30316/unit-3/home/173691860,1,543 Stokeswood Ave #3 ,"Atlanta<!-- -->, ",GA,30316,"530,995",3,3.5,"1,791",Townhouse,  Transportation in <!-- -->East Atlanta Village,91,45,61,
https://www.redfin.com/GA/Atlanta/254-Colebrook-St-30307/home/172244593,1,254 Colebrook St ,"Atlanta<!-- -->, ",GA,30307,"764,150",3,2.5,<span>—</span>,Townhouse,  Transportation in <!-- -->Edgewood,65,58,58,
https://www.redfin.com/GA/Atlanta/400-17th-St-NW-30363/unit-1334/home/24797597,1,400 17Th St #1334 ,"Atlanta<!-- -->, ",GA,30363,"290,999",3,3,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->Atlantic Station,81,46,79,"$360,000<span class=""number empty""> </span>:Jul 11, 2007;$360,000<span class=""number empty""> </span>:Jul 11, 2007"
https://www.redfin.com/GA/Atlanta/1223-Hardee-St-NE-30307/unit-30/home/172233023,1,1223 Hardee St #30 ,"Atlanta<!-- -->, ",GA,30307,"604,000",3,3.5,"2,804",MultiFamily,  Transportation in <!-- -->Edgewood,82,59,55,
https://www.redfin.com/GA/Atlanta/400-W-Peachtree-St-NW-30308/unit-2816/home/24746472,1,400 W Peachtree St NW #2816 ,"Atlanta<!-- -->, ",,,,,,,,,,,,
https://www.redfin.com/GA/Atlanta/705-North-Ave-NW-30318/home/24846318,1,705 North Ave ,"Atlanta<!-- -->, ",GA,30318-6743,"499,900",<span>—</span>,<span>—</span>,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->English Avenue,64,45,62,"$82,500<span class=""number empty""> </span>:Jul 23, 2018"
https://www.redfin.com/GA/Atlanta/375-Ralph-McGill-Blvd-NE-30312/unit-104/home/24861684,1,375 Ralph Mcgill Blvd NE #104 ,"Atlanta<!-- -->, ",GA,30312,"117,500",1,1,566,Condo/Co-op,  Transportation in <!-- -->Old Fourth Ward,69,63,89,"$27,600<span class=""number empty""> </span>:Feb 19, 2010;$79,500<span class=""number empty""> </span>:Dec 13, 2000"
https://www.redfin.com/GA/Atlanta/55-Beverly-Rd-NE-30309/home/24795400,1,55 Beverly Rd NE ,"Atlanta<!-- -->, ",GA,30309,"715,000",5,3,"3,203",Multi-Family (2-4 Unit),  Transportation in <!-- -->Ansley Park,62,57,73,"$120,100<span class=""number positive empty""> (24.8%/yr)</span>:Oct 23, 1980;$65,075<span class=""number empty""> </span>:Jan 16, 1978"
https://www.redfin.com/GA/Atlanta/397-N-Highland-Ave-NE-30307/home/24809032,1,397 Highland N ,"Atlanta<!-- -->, ",GA,30307,"1,700,000",7,5,"6,202",Single Family Residential,  Transportation in <!-- -->Inman Park,87,47,72,"$1,412,500<span class=""number positive empty""> (2.8%/yr)</span>:Aug 15, 2016;$1,412,500<span class=""number empty""> </span>:Aug 10, 2016;$1,060,000<span class=""number positive empty""> (40.3%/yr)</span>:Apr 27, 2006;$221,490<span class=""number empty""> </span>:Sep 11, 2001"
https://www.redfin.com/GA/Atlanta/1215-N-Decatur-Rd-30306/home/23747387,1,1215 North Decatur Rd NE ,"Atlanta<!-- -->, ",GA,30306,"649,900",4,4,<span>—</span>,Single Family Residential,  Transportation in <!-- -->Morningside-Lenox Park,15,33,14,"$485,000<span class=""number positive empty""> (3.1%/yr)</span>:Apr 3, 2018;$485,000<span class=""number empty""> </span>:Mar 29, 2018;$485,000<span class=""number empty""> </span>:Mar 29, 2018;$259,500<span class=""number positive empty""> (5.8%/yr)</span>:Dec 18, 1997;$113,000<span class=""number empty""> </span>:Feb 18, 1983"
https://www.redfin.com/GA/Atlanta/620-Peachtree-St-NE-30308/unit-501/home/24569341,1,620 Peachtree St #501 ,"Atlanta<!-- -->, ",GA,30308,"140,000",1,1,655,Condo/Co-op,  Transportation in <!-- -->Midtown,85,67,73,"$130,000<span class=""number empty""> </span>:Mar 27, 2018;$130,000<span class=""number empty""> </span>:Mar 23, 2018;$38,000<span class=""number empty""> </span>:May 29, 2012"
https://www.redfin.com/GA/Atlanta/11-Beverly-Rd-NE-30309/home/52594688,1,Lot 11 Beverly Rd NE ,"Atlanta<!-- -->, ",GA,30309,"500,000",<span>—</span>,<span>—</span>,<span>—</span>,Vacant Land,  Transportation in <!-- -->Midtown,70,58,77,
https://www.redfin.com/GA/Atlanta/166-5th-St-NE-30308/home/24844403,1,166 5th St NE ,"Atlanta<!-- -->, ",GA,30308,"694,000",2,2.5,"1,900",Townhouse,  Transportation in <!-- -->Midtown,90,66,75,"$650,000<span class=""number positive empty""> (5.4%/yr)</span>:May 15, 2019;$650,000<span class=""number empty""> </span>:May 14, 2019;$650,000<span class=""number empty""> </span>:May 14, 2019;$400,000<span class=""number negative empty""> (−16.6%/yr)</span>:Mar 8, 2010;$555,000<span class=""number positive empty""> (38.6%/yr)</span>:May 19, 2008;$243,500<span class=""number positive empty""> (4.7%/yr)</span>:Nov 10, 2005;$113,000<span class=""number negative empty""> (0.0%/yr)</span>:Feb 7, 1989;$113,000<span class=""number positive empty""> (8.7%/yr)</span>:Feb 1, 1989;$89,100<span class=""number negative empty""> (−1.2%/yr)</span>:Mar 26, 1986;$90,000<span class=""number negative empty""> (−2.2%/yr)</span>:May 25, 1985;$95,100<span class=""number empty""> </span>:Dec 3, 1982"
https://www.redfin.com/GA/Atlanta/589-Auburn-Ave-NE-30312/unit-D/home/24854828,1,589 Auburn Ave NE Unit D ,"Atlanta<!-- -->, ",GA,30312,"299,900",1,1,515,Condo/Co-op,  Transportation in <!-- -->Martin Luther King Jr. Landmark District,94,58,89,"$111,800<span class=""number empty""> </span>:Nov 14, 2008;$111,800<span class=""number empty""> </span>:Nov 7, 2008"
https://www.redfin.com/GA/Atlanta/270-17th-St-NW-30363/unit-3102/home/147707101,1,270 17th St NW #3102 ,"Atlanta<!-- -->, ",GA,30363,"549,900",2,2.5,"1,369",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,83,55,71,"$551,900<span class=""number empty""> </span>:Mar 22, 2019;$539,900<span class=""number empty""> </span>:Mar 22, 2019"
